ROUTE,AVERAGE_CO2_PER_PERSON_TONNES,AVERAGE_CO2_PER_PERSON_KG,AVERAGE_CO2_TONNES,FLIGHT_COUNT
CAH-SGN,0.029877450980392156,29.877450980392155,1.8285,2
BGI-TAB,0.029870242214532872,29.870242214532873,1.7265,2
KOE-LKA,0.029865546218487395,29.865546218487395,1.777,4
RGN-TVY,0.029854588894381282,29.854588894381283,1.77525,8
CAP-PAP,0.02980701754385965,29.80701754385965,0.71275,4
CGN-STR,0.029797385620915034,29.797385620915033,4.559,1
BLR-PNY,0.029792609351432884,29.792609351432883,1.97525,4
PMV-POS,0.029785373608903022,29.785373608903022,3.747,2
OLX-WIL,0.029785281634021134,29.785281634021135,0.433,12
HOX-MDL,0.0297798923490965,29.7798923490965,1.771,4
TOE-TUN,0.02977941176470588,29.77941176470588,1.8225,2
HER-RHO,0.02977124183006536,29.77124183006536,1.4575,4
ABS-ASW,0.029768834107069396,29.768834107069395,2.7790769230769232,13
ATH-KGS,0.02976599155858791,29.76599155858791,2.109,22
AKR-LOS,0.02975546218487395,29.75546218487395,1.42025,4
PMO-TUN,0.029746732026143793,29.746732026143793,1.8205,2
VGA-VTZ,0.02974302671290337,29.743026712903372,2.885666666666667,6
RTB-SAP,0.029699194882631414,29.699194882631414,0.9642619047619047,42
AJA-FCO,0.029689542483660132,29.689542483660134,1.817,4
MAA-TRZ,0.029674385591340613,29.674385591340613,1.9674117647058822,17
MNL-USU,0.029652907157695124,29.65290715769512,1.992,18
MZG-TSA,0.02964928362649407,29.64928362649407,1.9212142857142855,28
YBG-YQB,0.02963585434173669,29.635854341736692,4.760999999999999,2
KOE-LWE,0.029621848739495797,29.621848739495796,1.7625,2
BOM-IXU,0.029595192915876034,29.595192915876034,4.679,4
FRU-OSS,0.029570186334674408,29.570186334674407,3.7916521739130435,46
OME-WAA,0.029542483660130722,29.54248366013072,0.226,2
CLO-PUU,0.029537815126050422,29.537815126050422,1.7574999999999998,10
DLA-LBV,0.029527430167113285,29.527430167113284,1.5369473684210526,19
PPT-RGI,0.02951159951159951,29.51159951159951,1.7162307692307692,13
NAS-TBI,0.029501960784313726,29.501960784313727,0.926,4
EAU-MSP,0.029481340923466163,29.481340923466163,4.661,2
LBS-SUV,0.02946235143673838,29.46235143673838,1.3795,12
AJA-MRS,0.029446341977651287,29.446341977651286,4.9887500000000005,24
BOS-HYA,0.02943790849673203,29.437908496732028,0.22519999999999998,10
CLY-MRS,0.0294281045751634,29.4281045751634,1.8010000000000002,8
BDO-HLP,0.029411764705882356,29.411764705882355,0.2,2
CMB-TRR,0.029411764705882356,29.411764705882355,0.2,1
CHC-HKK,0.029408823529411765,29.408823529411766,1.249875,8
ATH-HER,0.029390719022043522,29.390719022043523,4.81008,50
PUQ-RGL,0.029385620915032683,29.385620915032682,4.496,1
BLR-IXE,0.029372089299981783,29.372089299981784,4.754564102564102,39
EXT-JER,0.02936749440260533,29.367494402605328,1.7311176470588234,17
PHC-SSG,0.02935910364145658,29.35910364145658,1.3556666666666668,3
JAI-JDH,0.02935897435897436,29.35897435897436,1.9465,2
YHZ-YQY,0.02932525951557094,29.325259515570938,0.8474999999999999,10
GDN-MMX,0.029301790281329926,29.301790281329925,5.7285,2
CLO-EOH,0.029268907563025214,29.268907563025213,1.7414999999999998,10
AEU-BND,0.029260504201680672,29.26050420168067,1.741,2
DEL-SLV,0.029260504201680672,29.26050420168067,1.741,2
RAO-VCP,0.02926050420168067,29.260504201680668,1.741,16
KEU-WIL,0.029232336291159823,29.23233629115982,0.45272727272727276,11
GRZ-VIE,0.02921323529411765,29.213235294117652,2.88855,20
BLR-RQY,0.029125188536953246,29.125188536953246,1.931,2
YPJ-YVP,0.02910216718266254,29.10216718266254,0.47000000000000003,3
BIA-MRS,0.029043432426734135,29.043432426734135,4.429583333333333,24
SAP-TGU,0.029005572755417965,29.005572755417965,0.8542799999999999,25
PNQ-SDW,0.028991596638655463,28.991596638655462,1.725,2
GOP-KNU,0.028989441930618403,28.9894419306184,1.922,2
KTM-TPJ,0.02894736842105263,28.94736842105263,0.4675,2
NUS-VLI,0.02892156862745098,28.92156862745098,1.3784999999999998,4
BGI-SLU,0.028916237344611056,28.916237344611055,1.3283333333333334,9
KOA-OGG,0.028887128462496112,28.88712846249611,3.3471724137931034,29
GDE-JIJ,0.028861236802413273,28.861236802413273,1.9135,2
BKK-TDX,0.028857943177270896,28.857943177270897,1.717047619047619,63
CCU-DGH,0.028838612368024135,28.838612368024133,1.912,2
MNL-SJI,0.028831070889894422,28.831070889894423,1.9115000000000002,2
ANA-ASV,0.02882352941176471,28.82352941176471,0.3185,2
YEK-YYQ,0.02882352941176471,28.82352941176471,1.029,2
ASV-OLX,0.02882352941176471,28.82352941176471,0.3185,2
ASV-KTJ,0.02882352941176471,28.82352941176471,0.3185,2
ASV-OSJ,0.02882352941176471,28.82352941176471,0.3185,2
ASV-OLG,0.02882352941176471,28.82352941176471,0.3185,2
ASV-HKR,0.02882352941176471,28.82352941176471,0.3185,2
ASV-KEU,0.02882352941176471,28.82352941176471,0.3185,2
ASV-MRE,0.02882352941176471,28.82352941176471,0.3185,2
ASV-MDR,0.02882352941176471,28.82352941176471,0.3185,2
BHD-NCL,0.028750000000000005,28.750000000000004,1.7595,4
CNF-GVR,0.028742579384695054,28.742579384695055,1.6938571428571427,21
BIM-NAS,0.0287359477124183,28.735947712418298,0.8454999999999999,6
HYD-VGA,0.028734231454819695,28.734231454819696,2.3736111111111113,18
SRE-VVI,0.028688693730340973,28.688693730340972,2.7582941176470586,17
NSN-WLG,0.028683332446100607,28.683332446100607,0.6525846153846153,65
KNH-TNN,0.028680672268907567,28.680672268907568,1.7065000000000001,6
BLR-KJB,0.02868024132730015,28.680241327300152,1.9015,2
CEB-CYP,0.028657616892911013,28.65761689291101,1.9,2
HKD-OKD,0.02865196078431373,28.65196078431373,1.169,14
IDR-UDR,0.028642533936651584,28.642533936651585,1.899,2
NSN-PPQ,0.02862745098039216,28.627450980392158,0.292,4
CBR-SYD,0.028622827329696798,28.622827329696797,1.867433962264151,265
GLA-TRE,0.028606811145510835,28.606811145510836,0.462,4
BAH-DMM,0.028596768670703578,28.59676867070358,3.422125,8
AIT-RAR,0.028589299973383005,28.589299973383003,0.8262307692307692,39
AJR-GEV,0.028569518716577542,28.56951871657754,2.137,2
HDY-HKT,0.028546218487394952,28.546218487394952,1.6985,12
ADD-AMH,0.028529411764705886,28.529411764705888,1.8915,6
CEB-DRP,0.028528973306675087,28.528973306675088,2.3706428571428573,14
PTP-SFG,0.028516854224466683,28.516854224466684,1.5406,10
ADD-BJR,0.028514328808446454,28.514328808446454,1.8904999999999998,26
COK-TRV,0.028493001832660278,28.493001832660276,3.773666666666666,3
RHO-SMI,0.028480392156862745,28.480392156862745,1.162,1
NAN-SUV,0.028472375965237794,28.472375965237795,1.0186666666666668,45
FLL-FPO,0.028445765165969767,28.445765165969767,1.5393333333333334,9
ACE-TFS,0.02843697478991597,28.43697478991597,2.4338,5
ILR-LOS,0.028429131652661064,28.429131652661063,1.6476666666666666,6
HEL-TAY,0.028394463667820065,28.394463667820066,1.6589999999999998,8
NAS-SML,0.02839009287925697,28.390092879256972,0.4585,8
JTC-VCP,0.028368220015278837,28.368220015278837,1.687909090909091,11
BET-PQS,0.028366013071895426,28.366013071895427,0.217,1
DRG-OME,0.028366013071895426,28.366013071895427,0.217,1
BET-TNK,0.028366013071895426,28.366013071895427,0.217,2
OME-WBB,0.028366013071895426,28.366013071895427,0.217,3
BFS-GLA,0.028358147229114974,28.358147229114973,4.246083333333333,12
YBB-YUT,0.028347338935574232,28.347338935574232,1.012,1
CMN-RAK,0.028324558409075606,28.324558409075607,2.4526444444444446,45
ATH-JIK,0.028288398692810458,28.288398692810457,1.389875,8
JAI-UDR,0.028282697694462403,28.282697694462403,1.875142857142857,7
BGO-GOT,0.028265460030165914,28.265460030165915,1.874,1
FIH-PNR,0.028252567693744162,28.25256769374416,1.4686666666666666,3
EIS-SXM,0.02824618529092957,28.246185290929567,0.74935,20
CSK-DSS,0.028241680672268905,28.241680672268906,1.2311,20
KTJ-NYK,0.02823529411764706,28.23529411764706,0.432,1
KEU-NYK,0.02823529411764706,28.23529411764706,0.432,1
MRE-NYK,0.02823529411764706,28.23529411764706,0.432,1
NYK-OSJ,0.02823529411764706,28.23529411764706,0.432,1
HKR-NYK,0.02823529411764706,28.23529411764706,0.432,1
NYK-OLX,0.02823529411764706,28.23529411764706,0.432,1
MTV-SON,0.02823529411764706,28.23529411764706,0.432,1
LXG-VTE,0.028218487394957983,28.218487394957982,1.5333333333333332,6
DJJ-WMX,0.02821351001939238,28.21351001939238,2.4385384615384615,52
SFA-TUN,0.02816993464052288,28.16993464052288,3.879,1
ADD-LLI,0.028159879336349926,28.159879336349928,1.867,2
SJU-STT,0.028122913381645215,28.122913381645215,0.5580752688172044,93
ALP-DAM,0.028120351588911425,28.120351588911426,4.159,2
PHB-THE,0.028114186851211073,28.114186851211073,1.625,1
IXJ-SXR,0.02809294301826527,28.09294301826527,4.308066666666666,15
LBV-SSG,0.028086197616301423,28.086197616301423,2.2643999999999997,5
BND-KIH,0.02808403361344538,28.084033613445378,1.671,4
GCI-LGW,0.02807189542483661,28.071895424836608,1.7180000000000002,18
ENE-LBJ,0.028067226890756303,28.067226890756302,1.67,4
DEL-JAI,0.028065110021489585,28.065110021489584,4.413372093023256,43
BSB-GYN,0.028059345100047192,28.059345100047192,4.1446,15
GCM-LYB,0.02805074971164936,28.05074971164936,0.4053333333333333,9
CBO-CEB,0.028016415868673053,28.016415868673054,2.048,2
NMA-TAS,0.02800663598030981,28.00663598030981,3.3504285714285715,7
TRT-UPG,0.027999999999999997,27.999999999999996,1.666,2
AUC-BGA,0.027985961443400886,27.985961443400885,1.5727857142857145,14
AMQ-SQN,0.0279539641943734,27.953964194373402,1.093,2
DJJ-OKL,0.027953964194373397,27.9539641943734,1.0192,10
GVA-LYS,0.027941176470588237,27.941176470588236,3.515,1
KEU-MDR,0.027941176470588237,27.941176470588236,0.14250000000000002,2
HOI-MKP,0.027932773109243695,27.932773109243694,1.662,1
GAS-WIL,0.027901960784313725,27.901960784313726,0.9724999999999999,4
DOM-SLU,0.027882698961937718,27.882698961937717,1.1762000000000001,5
IBZ-VLC,0.027849735449735447,27.849735449735448,3.576833333333333,12
AKL-WRE,0.027843598615916954,27.843598615916953,1.1833529411764707,17
BEG-BUD,0.027824856258292792,27.82485625829279,1.6555789473684213,19
GUA-RER,0.027777777777777776,27.777777777777775,0.2833333333333333,3
CYI-KNH,0.027773109243697476,27.773109243697476,1.6524999999999999,2
AUC-CUC,0.027737765694513097,27.737765694513097,1.6275000000000002,6
JAU-LIM,0.027726122707147378,27.72612270714738,4.3835,2
LLA-PJA,0.027708978328173383,27.708978328173384,0.4475,6
DUB-LPL,0.02767542665214233,27.675426652142328,2.8097499999999997,24
PET-POA,0.027630252100840337,27.630252100840337,1.6440000000000001,2
ABZ-LSI,0.027623366013071905,27.623366013071905,1.60725,20
